# OFAC SDN list — name	program
# source: https://www.treasury.gov/ofac/downloads/sdn.csv (US Treasury, public domain)
# fetched: 2026-09-24
# refresh: node scripts/fetch-reference.ts
ZAO MUNAY MYRZA	UKRAINE-EO13662] [RUSSIA-EO14024
NIS AD NOVI SAD	UKRAINE-EO13662] [RUSSIA-EO14024
BLACK PEARL ENERGY TRADING LLC	UKRAINE-EO13662] [RUSSIA-EO14024
HALAVINS, Aleksejs	UKRAINE-EO13662] [RUSSIA-EO14024
HOUTHI NATIONAL COMMITTEE FOR PRISONERS AFFAIRS	GLOMAG
AL-MURTADHA, Abdulqader Hasan Yahya	GLOMAG
DERYUSHKIN, Denis Olegovich	UKRAINE-EO13662] [RUSSIA-EO14024
NEMIROVSKIY, Alexander Valeryevich	UKRAINE-EO13662] [RUSSIA-EO14024
CONMAR MARITIME DMCC	UKRAINE-EO13662] [RUSSIA-EO14024
CONRAD MANAGEMENT COMPANY LLC FZ	UKRAINE-EO13662] [RUSSIA-EO14024
LATHYRUS SHIPPING COMPANY	UKRAINE-EO13662] [RUSSIA-EO14024
LULE ONE SERVICES INC	UKRAINE-EO13662] [RUSSIA-EO14024
FULDA SHIPPING CO	UKRAINE-EO13662] [RUSSIA-EO14024
INTERNATIONAL MARINE MANAGEMENT FZE	UKRAINE-EO13662] [RUSSIA-EO14024
LU, Huaying	NPWMD
ZHANG, Jian	NPWMD
GREEN ALPINE TRADING, LLC	NPWMD
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MTV	RUSSIA-EO14024
LIMITED LIABILITY COMPANY UPRAVLYAYUSHCHAYA KOMPANIYA EVOKORP	RUSSIA-EO14024
JIANGXI XINTUO ENTERPRISE CO LTD	RUSSIA-EO14024
NEKOMMERCHESKAYA ORGANIZATSIYA FOND INVESTITSIONNYKH PROGRAMM	RUSSIA-EO14024
FARTON MITEX SDN BHD	RUSSIA-EO14024
VIKTOROV, Maksim Valeryevich	RUSSIA-EO14024
LIMITED LIABILITY COMPANY BRIDZH BEAR	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TSENTRALNYY DEPOZITARIY FONDOV	RUSSIA-EO14024
LEGAL INTELLIGENCE GROUP LIMITED	RUSSIA-EO14024
ZHEJIANG MARQUIS INTERNATIONAL TRADING CO LTD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY FINANSOVAYA KOMPANIYA LINIYA INVESTITSIY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TELECOM AND MICROELECTRONICS INDUSTRIES	RUSSIA-EO14024
LIMITED LIABILITY COMPANY ELLAND POLYUS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY FARVATER	RUSSIA-EO14024
LIMITED LIABILITY COMPANY VIKTORIANSKIY PARK	RUSSIA-EO14024
REG AUTO SHANGHAI INDUSTRY LTD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY MLM NEVA TREYD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY BR INVEST	RUSSIA-EO14024
GANZHOU GUANGWEI INTERNATIONAL TRADE CO LTD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY AIDRONEKS	RUSSIA-EO14024
KOZLOV, Aleksandr Sergeyevich	RUSSIA-EO14024
FOBEARINGS SDN BHD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TIMECHIPS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY RESURS GRUPP	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TORGOVYY DOM AGROAKHTUBA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY LOGIK AY SI	RUSSIA-EO14024
BIMAKSAN TAKIM TEZGAHLARI SANAYI VE DIS TICARET MUHLIS KOKSAL VE ORTAGI KOLLEKTIF SIRKETI	RUSSIA-EO14024
LIMITED LIABILITY COMPANY INTERSERVIS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY PROMLOGISTIKA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY ANGAR 22	RUSSIA-EO14024
LIMITED LIABILITY COMPANY AVIALYUKSSERVIS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY LITHIUMION	RUSSIA-EO14024
APEKSGRUP LIMITED LIABILITY COMPANY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SOCHI RAZVITIYE	RUSSIA-EO14024
LIMITED LIABILITY COMPANY T TRI	RUSSIA-EO14024
DONGGUAN CITY BIGA GRATING MACHINERY CO LTD	RUSSIA-EO14024
ZHEJIANG KAIDA MACHINE TOOL CO LTD	RUSSIA-EO14024
ZHEJIANG GFIR TECHNOLOGY AND INDUSTRIAL CO LTD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY ITA TECHNOLOGY	RUSSIA-EO14024
SHANDONG WEIDA HEAVY INDUSTRIES CO LTD	RUSSIA-EO14024
TAIHUI ELECTRONICS SHENZHEN CO LTD	RUSSIA-EO14024
JOINT STOCK COMPANY NOVY LIZING	RUSSIA-EO14024
LIMITED LIABILITY COMPANY FIRST LOGISTICS COMPANY	RUSSIA-EO14024
AROHI SYSTEMS TRADING LIMITED LIABILITY COMPANY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY ITK SISTEMA	RUSSIA-EO14024
DONGGUAN JETLAND SUPPLIER CHAIN MANAGEMENT COMPANY LIMITED	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TAGULSKOE	RUSSIA-EO14024
ABINGO DISTRIBUTORS LIMITED	RUSSIA-EO14024
LIMITED LIABILITY COMPANY CHEYNCHIP	RUSSIA-EO14024
SERMAX LOJISTIK SANAYI VE DIS TICARET LIMITED SIRKETI	RUSSIA-EO14024
LIMITED LIABILITY COMPANY DZHET SNAB	RUSSIA-EO14024
VICTORY EXPERT TRADING FZ LLC	RUSSIA-EO14024
CS YONETIM VE DESTEK HIZMETLERI LIMITED SIRKETI	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TAMARIKS	RUSSIA-EO14024
PROFFPCB FZCO	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TELP	RUSSIA-EO14024
NAZMIH TRADING FZE LLC	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE NEVAAPPARAT	RUSSIA-EO14024
LIMITED LIABILITY COMPANY VELOKS	RUSSIA-EO14024
ACE BEARINGS FZE	RUSSIA-EO14024
LIMITED LIABILITY COMPANY ARMEKS	RUSSIA-EO14024
DALIAN XINPENGHAI ELECTROMECHANICAL EQUIPMENT CO LTD	RUSSIA-EO14024
GLOWY PREMIER TREND SDN BHD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY PROMELEKTROSERVIS	RUSSIA-EO14024
OKE PRECISION CUTTING TOOLS CO LTD	RUSSIA-EO14024
ARMIDA MAKINA IC VE DIS TICARET LIMITED SIRKETI	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU DOMINIK	RUSSIA-EO14024
ZHOUSHAN WISON OFFSHORE AND MARINE CO LTD	RUSSIA-EO14024
SAHINLER METAL MAKINA ENDUSTRI ANONIM SIRKETI	RUSSIA-EO14024
HONGKONG YAQING SHIPPING CO LIMITED	RUSSIA-EO14024
OCEAN 28	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KM GROUP	RUSSIA-EO14024
LIMITED LIABILITY COMPANY POLYEZNY ELEMENT 5	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SEB	RUSSIA-EO14024
JOINT STOCK COMPANY BERDSK ELECTROMECHANICAL PLANT	RUSSIA-EO14024
YURCHENKO, Vasili Alekseevich	RUSSIA-EO14024
SAVCHENKOV, Sergei Pavlovich	RUSSIA-EO14024
JOINT STOCK COMPANY ARDAL	RUSSIA-EO14024
DEPARTMENT 53 OF THE MINISTRY OF THE PEOPLE'S ARMED FORCES	DPRK2
GUAN, Tianfeng	CYBER2
LIAONING CHINA TRADE INDUSTRY CO., LTD.	DPRK2
GHEZEL HESAR PRISON	CAATSA - IRAN
VIRAMONTES SESTEAGA, Alan	SDGT] [ILLICIT-DRUGS-EO14059
ROSE SHIPPING LIMITED	IRAN-EO13902
JOURNEY INVESTMENT COMPANY	IRAN-EO13902
MS ENOLA	IRAN-EO13902
GALAXY MANAGEMENT NV	IRAN-EO13846
ATLANTIC NAVIGATION OPC PRIVATE LIMITED	IRAN-EO13846
VIGOR	IRAN-EO13846
GRUPO VINDENDE S.A. DE C.V.	SDGT] [ILLICIT-DRUGS-EO14059
KOREA OSONG SHIPPING CORPORATION	DPRK3
CHONSURIM TRADING CORPORATION	DPRK3
MASTER JOINT CO., LIMITED	IRAN-EO13902
MS ANGIA	IRAN-EO13902
SON, Kyong Sik	DPRK3
MS MELENIA	IRAN-EO13902
PASSADA MARITIME LIMITED	IRAN-EO13902
JONG, In Chol	DPRK3
LAGOSMARINE LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
RIM, Ryong Nam	NPWMD
KIM, Yon Hui	NPWMD
SAFWAN AL-DUBAI COMPANY OF SHIPPING AND TRADE	SDGT
ABD-AL-WADUD, Wail Muhammad Said	SDGT
HAJJ, Umar Ahmad Umar Ahmad	SDGT
AL-MADANI, Hashem Ismail Ali Ahmed	SDGT
MOHAMMED ALI AL THAWR EXCHANGE	SDGT
MERKUR ENERGY PORT SERVICES SDN BHD	SDGT
DOXA SHIPPING LINE INC	UKRAINE-EO13662] [RUSSIA-EO14024
AL HAZMI EXCHANGE KHALED AL HAZMI AND BROTHER COMPANY GENERAL PARTNERSHIP	SDGT
AL-HADI, Ahmad Muhammad Muhammad Hasan	SDGT
VENAYAGAMOORTHY, Puvaneswaran	SDGT
ALISSA	UKRAINE-EO13662] [RUSSIA-EO14024
BLU SHIPPING M SDN. BHD.	SDGT
KANGEN MARITIME CORPORATION	UKRAINE-EO13662] [RUSSIA-EO14024
ARJUN	UKRAINE-EO13662] [RUSSIA-EO14024
NOBLEFU COMPANY LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
AULIS	UKRAINE-EO13662] [RUSSIA-EO14024
TEFCAS MARINE SDN. BHD.	SDGT
KUPA LINES INCORPORATED	UKRAINE-EO13662] [RUSSIA-EO14024
CANGJIE	UKRAINE-EO13662] [RUSSIA-EO14024
BRECALIN HONG KONG CO LTD	IRAN-EO13846
PROGRESS V	IRAN-EO13846
SCORPIUS	IRAN-EO13846
ELIZA II	IRAN-EO13846
SHINY SAILS SHIPPING LTD	IRAN-EO13846
AVITAL	IRAN-EO13846
SYMI SHIPPING LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
SHUN TAI	UKRAINE-EO13662] [RUSSIA-EO14024
WORTHALIANCE LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
KAPAL CANTIK	UKRAINE-EO13662] [RUSSIA-EO14024
GESSI MARITIME CORPORATION	UKRAINE-EO13662] [RUSSIA-EO14024
MERCURY	UKRAINE-EO13662] [RUSSIA-EO14024
WAVECREST MARITIME LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
MOTI	UKRAINE-EO13662] [RUSSIA-EO14024
TAGABO MARITIME CORPORATION	UKRAINE-EO13662] [RUSSIA-EO14024
NANDA DEVI	UKRAINE-EO13662] [RUSSIA-EO14024
TRIDENT INFINITY LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
NEVE	UKRAINE-EO13662] [RUSSIA-EO14024
CHENG SHIPPING AND TRADER LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
PING AN	UKRAINE-EO13662] [RUSSIA-EO14024
KANNIAPPAN, JR, Ezekial	SDGT
ABEDININAJAFABADI, Mohammad	NPWMD] [IRGC] [IFSR
SANAT DANESH RAHPUYAN AFLAK COMPANY LTD	NPWMD] [IRGC] [IFSR
ILLUMOVE SA	NPWMD] [IRGC] [IFSR
MERAT, Kaveh	NPWMD] [IRGC] [IFSR
GOMELAURI, Vakhtang	GLOMAG
KEZEVADZE, Mirza	GLOMAG
MISTRAL 1	UKRAINE-EO13662] [RUSSIA-EO14024
OBREGON PEREZ, Hector Andres	VENEZUELA
IVANISHVILI, Bidzina Grigoris Dze	RUSSIA-EO14024
MENDELEEVA, Olesya Anatolevna	GLOMAG
FOXTROT NETWORK	TCO
MAJID, Rawa	TCO
LOS VIAGRAS	FTO] [SDGT] [ILLICIT-DRUGS-EO14059
SIERRA SANTANA, Nicolas	ILLICIT-DRUGS-EO14059
SEPULVEDA ARELLANO, Cesar Alejandro	ILLICIT-DRUGS-EO14059
CISNEROS FLORES, Heladio	ILLICIT-DRUGS-EO14059
CASTILLO RENGIFO, Manuel Enrique	VENEZUELA
FIGUERA VALDEZ, Jose Ramon	VENEZUELA
VELASQUEZ ARAGUAYAN, Ramon Celestino	VENEZUELA
OSORIO GUZMAN, Felix Ramon	VENEZUELA
FERRER SANDREA, Danny Ramon	VENEZUELA
RICO GONZALEZ, Douglas Arnoldo	VENEZUELA
SALAZAR BELLO, Jhonny Rafael	VENEZUELA
THE TERRORGRAM COLLECTIVE	SDGT
AMORIM FERREIRA, Ciro Daniel	SDGT
LICUL, Noah	SDGT
MULLER, Hendrik Wahl	SDGT
JOINT STOCK COMPANY TENTH BEARING PLANT	RUSSIA-EO14024
ARSA GAS COMPANY	IRAN-EO13902
EMAMJOMEH, Seyed Asadoollah	IRAN-EO13902
EMAMJOMEH, Meisam	IRAN-EO13902
NILGON PARSA CASPIAN SHIPPING COMPANY	IRAN-EO13902
PARSA FIDAR PAYDAR ENGINEERING AND TECHNOLOGY COMPANY	IRAN-EO13902
PARSA SALAKH QESHM INDUSTRIAL COMPLEX	IRAN-EO13902
CASPIAN PETROCHEMICAL FZE	IRAN-EO13902
PARSA TRABAR CASPIAN INTERNATIONAL TRANSPORTATION COMPANY	IRAN-EO13902
PEARL PETROCHEMICAL FZE	IRAN-EO13902
PARSA TRABAR PERSIA INTERNATIONAL TRANSPORTATION COMPANY	IRAN-EO13902
PASAR GAS COMPANY	IRAN-EO13902
PASAR GAS NOVIN TRADING COMPANY	IRAN-EO13902
WORLDWIDE LPG LIMITED	IRAN-EO13902
PETRO PARSA CASPIAN IRANIAN COMPANY	IRAN-EO13902
MOUSA, Mohammed Hamdan Daglo	SUDAN-EO14098
AHMMED, Abu Dharr Abdul Nabi Habiballa	SUDAN-EO14098
LIMITED LIABILITY COMPANY UGOLNYY POTOK	RUSSIA-EO14024
KOMAROV, Artem Andreyevich	RUSSIA-EO14024
JOINT STOCK COMPANY KERAMAX	RUSSIA-EO14024
WAFANGDIAN BEARING COMPANY LIMITED	RUSSIA-EO14024
YOUNG FOLKS INTERNATIONAL TRADING CO., LIMITED	IRAN-EO13902
KOMAROV, Klim Andreyevich	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TERRA STAL GRUPP	RUSSIA-EO14024
CH BILLION	IRAN-EO13902
LIMITED LIABILITY COMPANY KERAMAKS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY DEREVOOBRABATYVAYUSHCHAYA KOMPANIYA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KERAMAKS PROFESSIONALNYE SVAROCHNYE RESHENIYA	RUSSIA-EO14024
PUBLIC JOINT STOCK COMPANY KAMENSK URALSKIY METALLURGICHESKIY ZAVOD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KERAMAKS VERKHNYAYA SALDA	RUSSIA-EO14024
LIMITED LIABILITY COMPANY BURILNYE TRUBY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TORGOVYY DOM KERAMAKS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KERAMAKS METALLURGICHESKIYE MATERIALY	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOYE PREDPRIYATIYE KERAMAKS INZHINIRING	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KERAMAKS LIZING	RUSSIA-EO14024
JOINT STOCK COMPANY NEW SPACE CORPORATION	RUSSIA-EO14024
STAR RAPID MANUFACTURING CO LTD	RUSSIA-EO14024
JOINT STOCK COMPANY TUGANSK MINING AND PROCESSING ENTERPRISE ILMENITE	RUSSIA-EO14024
FLUX MARITIME LLP	IRAN-EO13902
LIMITED LIABILITY COMPANY TRANSLOM	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TRANSLOMMARKET	RUSSIA-EO14024
LIMITED LIABILITY COMPANY CHERMET SERVIS	RUSSIA-EO14024
LIMITED LIABILITY COMPANY KEYDZHI RUS	RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO BOGOSLOVSKOE RUDOUPRAVLENIE	RUSSIA-EO14024
LIMITED LIABILITY COMPANY METEKSIM	RUSSIA-EO14024
JOINT STOCK COMPANY NOVOTROITSKII ZAVOD HROMOVYH SOEDINENII	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TREYD METALL	RUSSIA-EO14024
LIMITED LIABILITY COMPANY TORGOVYY DOM VOLFRAM MOLIBDEN	RUSSIA-EO14024
NYCITY SHIPMANAGEMENT CO LTD	IRAN-EO13902
BSM MARINE LIMITED LIABILITY PARTNERSHIP	IRAN-EO13846
YATEEKA	IRAN-EO13846
URGANE I	IRAN-EO13902
AL-BURHAN, Abdel Fattah	SUDAN-EO14098
KIRYUSHKIN, Oleg Nikolayevich	RUSSIA-EO14024
MELNIK, Irina Nikolaevna	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU ROKEM SERVIS	RUSSIA-EO14024
VOVCHENKO, Sergei Nikolaevich	RUSSIA-EO14024
JOINT STOCK COMPANY LUCH PLANT	RUSSIA-EO14024
JOINT STOCK COMPANY RT LOGISTICS	RUSSIA-EO14024
LI, Fangyue	RUSSIA-EO14024
PUBLIC JOINT STOCK COMPANY SARANSK INSTRUMENT WORKS	RUSSIA-EO14024
JOINT STOCK COMPANY LYTKARINO OPTICAL GLASS PLANT	RUSSIA-EO14024
PORTEX TRADE LIMITED	SUDAN-EO14098
ABDALLA, Ahmed	SUDAN-EO14098
CENTRAL RESEARCH INSTITUTE FOR SPECIAL MACHINERY	RUSSIA-EO14024
JIANGSU KUNYEE ENVIRONMENTAL TECHNOLOGIES COMPANY LTD	RUSSIA-EO14024
JOINT STOCK COMPANY RESEARCH INSTITUTE OF PHYSICAL MEASUREMENTS	RUSSIA-EO14024
SHENZHEN UNISON BIO TECH CO LTD	RUSSIA-EO14024
SHAANXI JIAJUNAO CONSTRUCTION ENGINEERING COMPANY LTD	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU OMNITREID	RUSSIA-EO14024
JOINT STOCK COMPANY SEROV MECHANICAL PLANT	RUSSIA-EO14024
POPOV COMMUNICATIONS EQUIPMENT PLANT	RUSSIA-EO14024
SHENZHEN BIOSEN BIO TECH CO LTD	RUSSIA-EO14024
JOINT STOCK COMPANY MOTOVILICHA PLANTS	RUSSIA-EO14024
VOITIKHOV, Dmitrii Evgenevich	RUSSIA-EO14024
SHENZHEN YISHENGDA INTERNATIONAL TECHNOLOGY CO LTD	RUSSIA-EO14024
JOINT STOCK HOLDING COMPANY BARNAULTRANSMASH	RUSSIA-EO14024
UNIHUI INTERNATIONAL LIMITED	RUSSIA-EO14024
DMITRIENKO, Aleksei Gennadievich	RUSSIA-EO14024
JOINT STOCK COMPANY RYAZAN RADIO PLANT	RUSSIA-EO14024
JOINT STOCK COMPANY VOENTORG	RUSSIA-EO14024
LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE TECHNOPROEKT	RUSSIA-EO14024
LIMITED LIABILITY COMPANY MANAGEMENT METALLURGICAL COMPANY STEEL	RUSSIA-EO14024
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU SV POLIMER	RUSSIA-EO14024
LIMITED LIABILITY COMPANY INTERNATIONAL CONGRESSES AND EXHIBITIONS	RUSSIA-EO14024
PUBLIC JOINT STOCK COMPANY NADEZHDINSKIY METALLURGICHESKIY ZAVOD	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SCIENTIFIC AND PRODUCTION CENTER SKADA	RUSSIA-EO14024
JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE RUSBAL	RUSSIA-EO14024
FEDERAL STATE AUTONOMOUS INSTITUTION CONGRESS AND EXHIBITION CENTER PATRIOT	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SCIENTIFIC PRODUCTION ASSOCIATION TSENTROTEKH	RUSSIA-EO14024
MINING AND CHEMICAL COMPLEX FEDERAL STATE UNITARY ENTERPRISE	RUSSIA-EO14024
SCIENTIFIC RESEARCH INSTITUTE OF COMMAND DEVICES	RUSSIA-EO14024
JOINT STOCK COMPANY NIZHNY NOVGOROD RESEARCH AND PRODUCTION ASSOCIATION NAMED AFTER MV FRUNZE	RUSSIA-EO14024
JOINT STOCK COMPANY AEROELEKTROMASH	RUSSIA-EO14024
FEDERAL STATE UNITARY ENTERPRISE ZAPORIZHZHYA NUCLEAR POWER PLANT	RUSSIA-EO14024
LIMITED LIABILITY COMPANY RESEARCH AND PRODUCTION ENTERPRISE ANTARES	RUSSIA-EO14024
JOINT STOCK COMPANY ANTARES	RUSSIA-EO14024
JOINT STOCK COMPANY AVTOAGREGAT	RUSSIA-EO14024
LIMITED LIABILITY COMPANY SPETSTEKHNIKA	RUSSIA-EO14024
ISAEV, Vladislav Vasilievich	RUSSIA-EO14024
HAUCORE LTD	RUSSIA-EO14024
ANTONOV, Yakov Mikhailovich	RUSSIA-EO14024
COSMOS LINES INC	IRAN-EO13846
AUSTINSHIP MANAGEMENT PRIVATE LIMITED	IRAN-EO13846
AMAK	IRAN-EO13846
MENG XIN	IRAN-EO13846
PHOENIX I	IRAN-EO13846
ATLASNOBLE GAYRIMENKUL DANISMANLIK ANONIM SIRKETI	RUSSIA-EO14024
YMV KREYN VE MAKINA SISTEMLERI SANAYI TICARET ANONIM SIRKETI	RUSSIA-EO14024
KANGAN PETRO REFINING COMPANY	IRAN-EO13846
OCTANE ENERGY GROUP FZCO	IRAN-EO13846
ALKONOST MARITIME DMCC	IRAN-EO13846
HERBARIUM OFFICE MANAGEMENT LLC	UKRAINE-EO13662] [RUSSIA-EO14024
PRIKHODKO, Andrei Valeryevich	UKRAINE-EO13662] [RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO ATLANT TORG	UKRAINE-EO13662] [RUSSIA-EO14024
LIMITED LIABILITY COMPANY SIGMA PARTNERS	UKRAINE-EO13662] [RUSSIA-EO14024
AKTSIONERNOE OBSHCHESTVO TRANZAKTSII I RASCHETY	UKRAINE-EO13662] [RUSSIA-EO14024
JOINT STOCK COMPANY ARCTUR	UKRAINE-EO13662] [RUSSIA-EO14024
PAYLINK LIMITED	UKRAINE-EO13662] [RUSSIA-EO14024
ANHUI HONGSHENG INTERNATIONAL TRADE CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
QINGYUAN FO FENG LEDA SUPPLY CHAIN SERVICE CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
HEILONGJIANG SHUNSHENG ECONOMIC AND TRADE DEVELOPMENT CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
QINGDAO HEZHI BUSINESS SERVICE CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
XINJIANG FINANCIAL IMPORT AND EXPORT CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
HANGZHOU XIANGHE TRADING CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
SHAANXI HONGRUN JINHUA TRADING CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
FUJIAN XINFUWANG INTERNATIONAL TRADE CO LTD	UKRAINE-EO13662] [RUSSIA-EO14024
JILIN PROVINCE SHUNDA TRADING COMPANY LTD	UKRAINE-EO13662] [RUSSIA-EO14024
YUKSEL, Ahmet	RUSSIA-EO14024
OJSC KEREMET BANK	RUSSIA-EO14024
YIN, Kecheng	CYBER3
SICHUAN JUXINHE NETWORK TECHNOLOGY CO., LTD.	CYBER3
YEMEN KUWAIT BANK FOR TRADE AND INVESTMENT Y.S.C	SDGT
YONGHONGAN TRADE LIMITED	NPWMD] [IFSR
DINGTAI INDUSTRIAL TECHNOLOGY CO LIMITED	NPWMD] [IFSR
HONG KONG TIANLE INTERNATIONAL CO LIMITED	NPWMD] [IFSR
DDC DEVELOP INDUSTRY HONG KONG LIMITED	NPWMD] [IFSR
SHENZHEN ZHIYU INTERNATIONAL TRADE CO LTD	NPWMD] [IFSR
JP ORIENTAL INTERNATIONAL HOLDINGS LIMITED	NPWMD] [IFSR
MILETUS LINE LTD	SDGT
GOZOSO GROUP LTD	SDGT
MARSHAL SHIP MANAGEMENT PRIVATE LIMITED	SDGT
OCEAN DOLPHIN SHIP MANAGEMENT LTD	SDGT
GIOIOSA	SDGT
ARANHA, Ryan Xavier	SDGT
ESHAGHI, Jamshid	SDGT
KOLAHDOZMAHALEH, Mohammad Ali Riazi	SDGT
GHAZI, Farshad	SDGT
AHARI, Farbod Mohseni	SDGT
SEPEHR ENERGY JAHAN NAMA TABAN	SDGT
SEPEHR ENERGY HAMTA PARS	SDGT
SEPEHR ENERGY PAYA GOSTAR JAHAN	SDGT
ZHOU, Shuai	CYBER3
SHANGHAI HEIYING INFORMATION TECHNOLOGY COMPANY, LIMITED	CYBER3
ZSERVERS	CYBER3
MISHIN, Alexander Igorevich	CYBER3
BOLSHAKOV, Aleksandr Sergeyevich	CYBER3
LAVIAN, Arash	SDGT
LUCKY OCEAN SHIPPING LIMITED	IRAN-EO13902
STAR FOREST	IRAN-EO13902
KABAREBE, James	DRCONGO
CARTELES UNIDOS	FTO] [SDGT] [ILLICIT-DRUGS-EO14059
ABDULSALAM, Mohammad	SDGT
AL-MASHAT, Mahdi Mohammed Hussein	SDGT
AL-HOUTHI, Mohamed Ali	SDGT
AL-HADI, Ali Muhammad Muhsin Salih	SDGT
ALAGRI, Abdulmalek Abdullah Mohammed E	SDGT
GABER, Khaled Hussein Saleh	SDGT
ALMARWANI, Eshaq Abdulmalek Abdullah	SDGT
AL-JABRI, Abdulwali Abdoh Hasan	SDGT
AL-JABRI GENERAL TRADING AND INVESTMENT CO	SDGT
CASINOVA	IRAN-EO13902
LE MONDE MARINE SERVICES LIMITED	IRAN-EO13902
PETRONIX ENERGY TRADING LIMITED	IRAN-EO13902
IRANIAN OIL TERMINALS COMPANY	IRAN-EO13902
PETROQUIMICO FZE	IRAN-EO13902
MIRI, Sayyed Ali	IRAN-EO13902
MOALEMI, Ali	IRAN-EO13902
SUNNY LAND TRADING LTD	IRAN-EO13902
LYDIA II	IRAN-EO13902
GREEN GARDEN TRADING LTD	IRAN-EO13902
GERAMI, Gholamhossein	IRAN-EO13902
AYDEN	IRAN-EO13902
ARTEMIS HEART LTD	IRAN-EO13902
BOVARD, Hamid	IRAN-EO13902
FIONA	IRAN-EO13902
ASADROUZ, Abbass	IRAN-EO13902
KHAN, Karim Asad Ahmad	ICC-EO14203
OCEANEND SHIPPING LTD	IRAN-EO13846
ASTERIX	IRAN-EO13846
IMS LTD	IRAN-EO13846
VIOLET 1	IRAN-EO13846
CHAMTANG	IRAN-EO13846
PETERPAUL	IRAN-EO13846
PARSARAD, Behrouz	ILLICIT-DRUGS-EO14059
MOSQUERA SERRANO, Giovanni Vicente	SDGT] [TCO
PRINCE GROUP TRANSNATIONAL CRIMINAL ORGANIZATION	TCO
MIRA SERDA, Aleksandr Khoseluisovich	CYBER4
KARAVATSKY, Pavel	CYBER4
MENDELEEV, Sergey	CYBER4
INDEPENDENT DECENTRALIZED FINANCE SMARTBANK AND ECOSYSTEM	CYBER4
EXVED	CYBER4
PAKNEJAD, Mohsen	IRAN-EO13902
SEA SERVICES PROVIDERS NV	IRAN-EO13902
LEXI	IRAN-EO13902
